date,pred_cases_mean,pred_cases_q10,pred_cases_q90,ess
2022-06-07,23014.121911492377,23006.759265480665,23021.31078301925,299.99999999999994
2022-06-08,23128.958348045053,23121.630739528744,23136.1975906119,299.99999999999994
2022-06-09,23247.21214384549,23239.708029519752,23254.730942044906,299.99999999999994
2022-06-10,23368.930405133524,23361.318708816438,23376.475528705032,299.99999999999994
2022-06-11,23494.20198743164,23486.49652104769,23502.01123755338,299.99999999999994
2022-06-12,23622.982646513858,23615.237659296003,23630.661926070246,299.98046821932985
2022-06-13,23755.162780377515,23747.527150239923,23762.961829054188,299.99999999999994
2022-06-14,23890.885573809293,23883.32456388815,23899.074112453385,299.99999999999994
2022-06-15,24030.221076032503,24022.43783657722,24037.905256285576,299.99999999999994
2022-06-16,24173.13028853966,24165.51220908787,24180.85109739887,299.99999999999994
2022-06-17,24319.666713978026,24312.057525252658,24327.682925719397,299.99999999999994
2022-06-18,24469.878289951175,24462.358189245744,24477.9883202152,299.99999999999994
2022-06-19,24623.769553732516,24616.11784498632,24632.04767825084,299.99999999999994
2022-06-20,24781.329962563042,24773.1579771149,24789.403002798997,299.99999999999994
2022-06-21,24942.620832298137,24934.382047543277,24951.334320108013,299.99999999999994
2022-06-22,25107.679853962265,25099.282700137028,25116.45669418265,299.99999999999994
2022-06-23,25276.524740617573,25268.12163373767,25285.597954366847,299.99999999999994
2022-06-24,25449.13921657202,25440.604331891027,25458.20600212168,299.99999999999994
2022-06-25,25625.590219730402,25617.065608496745,25634.70454177854,299.99999999999994
2022-06-26,25805.906545855483,25796.935047215648,25814.898292236903,299.99999999999994
2022-06-27,25990.102728541926,25981.417311457604,25999.04953718159,299.99999999999994
2022-06-28,26178.236448907293,26169.712687933443,26187.30511424819,299.99999999999994
2022-06-29,26370.324327775845,26361.475264258082,26379.242040235884,299.99999999999994
2022-06-30,26566.311339306445,26557.43097216826,26575.284194477572,299.99999999999994
2022-07-01,26766.420741037466,26757.363319668395,26775.43752237251,299.99999999999994
2022-07-02,26970.52180587237,26961.285730865216,26979.699262887643,299.99999999999994
2022-07-03,27178.83315652157,27169.35615406497,27188.456509257496,299.95261382768143
2022-07-04,27391.12131112211,27381.44085686088,27400.8792830288,299.99999999999994
2022-07-05,27607.518926800592,27597.86852328571,27617.234223911903,299.99999999999994
2022-07-06,27828.103274902925,27818.377366650093,27837.79797510797,299.99999999999994
2022-07-07,28052.841326410457,28043.046688226572,28062.60524209064,299.99999999999994
2022-07-08,28281.809891593,28271.73225856644,28291.32991206011,299.99999999999994
2022-07-09,28515.07640880725,28504.964789605572,28524.688189739845,299.99999999999994
2022-07-10,28752.651329638447,28741.761971237644,28761.953767409686,299.9524680829008
2022-07-11,28994.38770320312,28983.50393720996,29004.197434264668,299.99999999999994
2022-07-12,29240.58006269821,29229.61844106708,29250.345104971453,299.99999999999994
2022-07-13,29491.135410030733,29480.406760818376,29501.17260521175,299.99999999999994
2022-07-14,29746.135549917395,29734.884440856116,29756.242746112464,299.99999999999994
2022-07-15,30005.53979329401,29994.623505548836,30015.89354395144,299.99999999999994
2022-07-16,30269.433299503384,30257.88468073237,30279.78971737236,299.99999999999994
2022-07-17,30537.682472327284,30526.063573570143,30548.258364917663,299.99999999999994
2022-07-18,30810.577051470875,30798.808741281595,30821.36180716813,299.99999999999994
2022-07-19,31087.947523683586,31076.325064841985,31098.404122379976,299.99999999999994
2022-07-20,31369.90247806576,31357.581500198852,31380.710669585224,299.99999999999994
2022-07-21,31656.360233168354,31644.031363342834,31667.60847497666,299.99999999999994
2022-07-22,31947.506515042027,31935.115255734097,31958.570258567943,299.99999999999994
2022-07-23,32243.220142144793,32230.943460120812,32254.70031362387,299.99999999999994
2022-07-24,32543.632336967046,32531.325294280676,32555.03466060293,299.99999999999994
2022-07-25,32848.7863195768,32836.21927757825,32860.64730758857,299.99999999999994
2022-07-26,33158.60786967529,33146.15249317272,33170.63617918345,299.99999999999994
2022-07-27,33473.0912067544,33460.40558231988,33485.2333959194,299.99999999999994
2022-07-28,33792.3355601451,33779.54139537528,33804.5794721651,299.99999999999994
2022-07-29,34116.28169500021,34103.50952015656,34128.93295961897,299.99999999999994
2022-07-30,34444.98447072053,34431.88344581364,34457.50444493273,299.99999999999994
2022-07-31,34778.56033627679,34765.72159912377,34791.03964624173,299.99999999999994
2022-08-01,35116.88968084958,35103.98557847839,35129.47636586237,299.99999999999994
2022-08-02,35459.97116720014,35447.06173917928,35472.6502750114,299.99999999999994
2022-08-03,35807.855398340675,35794.92757690558,35820.45725253796,299.99999999999994
2022-08-04,36160.54584152179,36147.681300188364,36173.2992019961,299.99999999999994
2022-08-05,36518.121485368705,36505.02016240206,36530.836487140856,299.99999999999994
2022-08-06,36880.43645834993,36867.14847973642,36892.60952568418,299.99999999999994
2022-08-07,37247.57866323629,37234.18384481925,37260.291169279764,299.99999999999994
2022-08-08,37619.46395252867,37605.90773716987,37632.12857423104,299.99999999999994
2022-08-09,37996.17936119583,37982.08165692866,38009.16385998571,299.99999999999994
2022-08-10,38377.71558081919,38363.51647302798,38390.91524826071,299.99999999999994
2022-08-11,38764.005966294535,38749.78501379489,38777.49136253682,299.99999999999994
2022-08-12,39155.03972446995,39140.15694034162,39169.00500602495,299.99998072379657
2022-08-13,39550.87004235714,39535.93861149492,39565.055684280516,299.9999625307378
2022-08-14,39951.37332830949,39936.00193106506,39965.205285266165,299.99999999999994
2022-08-15,40356.58278041717,40342.05757160438,40370.59711082228,299.99998972897595
2022-08-16,40766.4918436025,40751.55382485903,40780.41537677756,299.99990584751885
2022-08-17,41181.06155288334,41165.72633532448,41195.16364369168,299.99999999999994
2022-08-18,41600.2210973236,41584.94008059624,41614.44754171385,299.99999999999994
2022-08-19,42024.026378638555,42008.6599651939,42038.545812162294,299.99999999999994
2022-08-20,42452.35696580301,42436.69460846149,42466.710356433716,299.99999999999994
2022-08-21,42885.15018375661,42869.688244677796,42899.7833758499,299.99999999999994
2022-08-22,43322.38396277119,43307.098098882634,43337.05922391827,299.99999999999994
2022-08-23,43764.05400529568,43748.52241571709,43779.15239663473,299.99999999999994
2022-08-24,44210.03775071318,44194.58464503174,44225.43703079442,299.99999999999994
2022-08-25,44660.314943538535,44644.67854237976,44675.786556716346,299.99999999999994
2022-08-26,45114.84476767931,45099.62161424797,45129.68365883259,299.99999999999994
2022-08-27,45573.463069621444,45557.70718909437,45588.35944860457,299.99999999999994
2022-08-28,46036.16138730519,46020.580017748354,46051.10896554931,299.99999999999994
2022-08-29,46502.87591888812,46487.10556521068,46517.70957383306,299.99999999999994
2022-08-30,46973.49195750129,46957.69082520495,46988.67894544987,299.99999999999994
2022-08-31,47447.87479883856,47432.30798632015,47463.19018711575,299.99999999999994
2022-09-01,47926.110352531454,47910.29715837536,47941.39913582642,299.99999999999994
2022-09-02,48407.92951051362,48391.74839191004,48424.25598663518,299.99999999999994
2022-09-03,48893.2965659531,48877.43922867423,48908.82941823807,299.99999999999994
2022-09-04,49382.09575512254,49365.765226464566,49397.50852649173,299.99999999999994
2022-09-05,49874.226806908126,49858.35490910611,49890.08440954012,299.99999999999994
2022-09-06,50369.54835202367,50353.471733758146,50385.47102674406,299.9987160017358
2022-09-07,50868.05158982815,50852.17536707487,50883.931248739456,299.99485026097193
2022-09-08,51369.47867745944,51353.63577283525,51385.4510991019,299.99999999999994
2022-09-09,51873.718184224796,51857.55402121374,51890.14378994378,299.9987697540308
2022-09-10,52380.60721954152,52364.48014859301,52396.91511894163,299.99999999999994
2022-09-11,52890.018831106834,52873.84521123468,52906.63062273542,299.9988883666599
2022-09-12,53401.81531640198,53385.72074817458,53417.94394987507,299.99999999999994
2022-09-13,53915.79710970046,53899.57460897936,53931.32940116088,299.99999999999994
2022-09-14,54431.99099188709,54416.069438542836,54448.21951218442,299.99999999999994
2022-09-15,54949.917304533075,54933.77818151144,54965.66807590396,299.9990159988375
2022-09-16,55469.527716117045,55453.84128084856,55485.109471276104,299.99999999999994
2022-09-17,55990.7426758035,55974.6553432718,56006.65246219276,299.99999999999994
2022-09-18,56513.30602964288,56496.71747489361,56528.80788679687,299.99999999999994
2022-09-19,57037.166890303306,57020.666458808395,57052.46278196094,299.99999999999994
2022-09-20,57561.99180892501,57546.565064776536,57578.26777513887,299.99999999999994
2022-09-21,58087.58443386296,58071.739194027454,58103.84387255429,299.99999999999994
2022-09-22,58613.67980049017,58597.488053580615,58629.5556223081,299.99999999999994
2022-09-23,59140.16770717043,59124.37805253884,59155.91180460786,299.99999999999994
2022-09-24,59666.774728684046,59650.84837909626,59682.25099079792,299.99999999999994
2022-09-25,60193.21631568333,60177.45171422621,60209.421728201894,299.99999999999994
2022-09-26,60719.441885663255,60703.52608484047,60735.23142360296,299.99999999999994
2022-09-27,61245.18036135014,61229.0661005144,61261.16985299164,299.99999999999994
2022-09-28,61770.10767425928,61754.28043088178,61786.00129694816,299.99999999999994
2022-09-29,62293.97334629431,62277.91719909949,62309.662702598645,299.99999999999994
2022-09-30,62816.53812522279,62800.683930113264,62832.358547148935,299.99999999999994
2022-10-01,63337.72037142378,63322.31938115847,63353.95121479246,299.99999999999994
2022-10-02,63857.12521883511,63841.10195377434,63873.290467393985,299.99999999999994
2022-10-03,64374.49557406414,64359.088204969885,64390.81243035324,299.99999999999994
2022-10-04,64889.58767264738,64873.79985587502,64905.74423909712,299.99999999999994
2022-10-05,65402.09156945651,65387.5055086511,65418.468365944376,299.99999999999994
2022-10-06,65911.83914802504,65896.73311329343,65927.86688042387,299.99964382319644
2022-10-07,66418.45545609911,66403.55807701888,66434.53362280948,299.99999999999994
2022-10-08,66921.61736653754,66907.10318114817,66937.56182164697,299.99999999999994
2022-10-09,67421.34583285054,67406.56247026418,67437.18345549454,299.99999999999994
2022-10-10,67916.99738110186,67901.7636139001,67932.66416711487,299.99999999999994
2022-10-11,68408.51481940053,68393.4881444946,68424.17521865488,299.99999999999994
2022-10-12,68895.71563569365,68880.90369829342,68911.2428334207,299.9996501888451
2022-10-13,69377.93343218163,69362.9580139237,69392.72828733489,299.99999999999994
2022-10-14,69855.24891264473,69840.83507909652,69869.97542891119,299.9997862192811
2022-10-15,70327.14831782645,70312.95100594338,70341.54361088836,299.99999999999994
2022-10-16,70793.49103385882,70778.90836361577,70807.84647159696,299.99999999999994
2022-10-17,71253.85438657185,71239.73775240223,71267.81163356148,299.99999999999994
2022-10-18,71708.09263558636,71693.98547193357,71722.07265650817,299.99999999999994
2022-10-19,72155.96648479249,72142.02844656308,72169.57714148403,299.99999999999994
2022-10-20,72597.02228207633,72583.46024456166,72610.54732299931,299.99999465926476
2022-10-21,73031.02692531463,73017.80697414026,73044.88425119742,299.99999999999994
2022-10-22,73457.83717525183,73444.26621443208,73470.91486576678,299.99999999999994
2022-10-23,73877.121782486,73863.4991871116,73890.18467160572,299.99999999999994
2022-10-24,74288.42154709426,74275.01164236429,74301.15877922696,299.99999999999994
2022-10-25,74691.68580513015,74678.87893062948,74703.63880417982,299.99999999999994
2022-10-26,75086.56381066567,75073.65258076764,75098.34208387948,299.99999999999994
2022-10-27,75472.93117974442,75460.7868928061,75484.53399493232,299.99999999999994
2022-10-28,75850.40363750387,75837.5866262848,75861.9937217295,299.99999999999994
2022-10-29,76218.65039631832,76206.65148993397,76229.9821364831,299.99999999999994
2022-10-30,76577.51468675598,76565.37698273394,76588.64777635725,299.99999999999994
2022-10-31,76926.80379869974,76915.04958026951,76937.43715260748,299.99956252916235
2022-11-01,77266.32278510157,77254.66073915231,77277.37049154834,299.99999999999994
2022-11-02,77595.75343017014,77584.50054693742,77606.76238135176,299.99999999999994
2022-11-03,77914.80327794842,77903.91640940409,77925.45699784777,299.99999999999994
2022-11-04,78223.43759030223,78212.66087154318,78234.23998170576,299.99999999999994
2022-11-05,78521.43179560968,78510.83745273392,78532.31435334566,299.99999999999994
2022-11-06,78808.53283957379,78798.0491859594,78819.14928731171,299.99999999999994
2022-11-07,79084.53115928598,79074.25957470934,79095.18609285899,299.99999999999994
2022-11-08,79349.1781151019,79338.9146640117,79359.42918134316,299.99999999999994
2022-11-09,79602.4878528968,79592.26579368093,79613.02250280303,299.99999999999994
2022-11-10,79844.16770669092,79834.19501918288,79854.7780294448,299.99999999999994
2022-11-11,80074.15107296957,80064.08017299883,80084.41562751778,299.99999999999994
2022-11-12,80292.27549286437,80283.16741981871,80301.83029219211,299.99946441011014
2022-11-13,80498.38153900397,80488.93341096211,80508.10206110381,299.99999999999994
2022-11-14,80692.38366187472,80682.8943687262,80702.24436825009,299.99999999999994
2022-11-15,80874.1826395443,80864.70322498739,80884.33225238923,299.99999999999994
2022-11-16,81043.60003994836,81033.97749386042,81053.59665038419,299.99999999999994
2022-11-17,81200.58144096145,81191.23582939635,81210.8269320867,299.99999999999994
2022-11-18,81345.01922600408,81335.38868321096,81355.6272722317,299.99999999999994
2022-11-19,81476.87286360719,81466.92478958287,81487.14856414663,299.99940875638316
2022-11-20,81596.1815120528,81586.20543217618,81607.08923368198,299.99999999999994
2022-11-21,81702.99448950388,81692.92109980059,81713.85085944437,299.99999999999994
2022-11-22,81796.94527475782,81786.62290183932,81808.36874558257,299.99999999999994
2022-11-23,81878.25337356169,81867.5717427282,81889.78167285152,299.99999999999994
2022-11-24,81946.80542239273,81936.05636840874,81958.18456289965,299.99999999999994
2022-11-25,82002.67900366773,81991.26528128702,82013.91173834169,299.99999999999994
2022-11-26,82045.65594745355,82034.60914113578,82056.7329805672,299.99999999999994
2022-11-27,82076.1205265814,82064.58010254966,82087.61250224321,299.99999999999994
2022-11-28,82093.97731272115,82082.82222667114,82105.82428682399,299.99999999999994
2022-11-29,82099.15042405445,82087.65988957144,82110.92644750404,299.99999999999994
2022-11-30,82091.98756975286,82080.94900571968,82103.86136596216,299.99999999999994
2022-12-01,82072.25999962981,82060.83976477328,82084.5513414751,299.99999999999994
2022-12-02,82040.08098693317,82028.5187220338,82052.0552237179,299.99999999999994
2022-12-03,81995.62040734473,81983.29597241241,82008.08339959674,299.99999999999994
2022-12-04,81938.98650253694,81925.96946457078,81951.83599482685,299.99999999999994
2022-12-05,81870.37806433457,81858.24367613166,81882.47585200398,299.99999999999994
2022-12-06,81789.77967592509,81777.01216423344,81802.49812206693,299.99999999999994
2022-12-07,81697.22740800517,81684.70882660287,81709.84288441371,299.9992581812022
2022-12-08,81593.10711945582,81580.82281170134,81605.72180843286,299.99999999999994
2022-12-09,81477.45442759854,81465.39375878523,81490.49078600087,299.9992401013726
2022-12-10,81350.43237812027,81337.77070020513,81363.7915397567,299.99999999999994
2022-12-11,81212.05619192337,81199.75815279156,81225.59676804258,299.99999999999994
2022-12-12,81062.72393770643,81049.35091483485,81076.41668032166,299.99999999999994
2022-12-13,80902.56866793254,80889.58789928358,80916.4258556821,299.9992378132746
2022-12-14,80731.75808643458,80718.9633255642,80745.40371073937,299.99999999999994
2022-12-15,80550.37978988855,80537.19098409438,80563.8330701386,299.99999999999994
2022-12-16,80358.66295238254,80344.94712511094,80373.77031998454,299.9991815334951
2022-12-17,80156.93039089492,80142.71160839938,80172.20690879753,299.99999999999994
2022-12-18,79945.41568442213,79930.28571110225,79959.97466792232,299.99999999999994
2022-12-19,79724.3127274468,79709.66254303149,79738.44725925162,299.99999999999994
2022-12-20,79493.62685819564,79478.99305552579,79507.93081506906,299.99999999999994
2022-12-21,79253.8938582131,79239.3666809142,79268.08018063483,299.99913822728877
2022-12-22,79005.21894026714,78990.08656723605,79019.58763706016,299.99999999999994
2022-12-23,78747.85816101548,78732.81428341853,78763.0361570565,299.99999999999994
2022-12-24,78481.92562849965,78466.73680486834,78496.64519421163,299.99999999999994
2022-12-25,78207.90600628903,78192.8089037178,78222.58670224786,299.9987843826274
2022-12-26,77925.76740525596,77910.72626846161,77940.95934994754,299.99497866205434
2022-12-27,77635.97429570243,77620.84471985702,77651.00427211823,299.99999999999994
2022-12-28,77338.79085535718,77323.61702454268,77353.78784473754,299.99999999999994
2022-12-29,77034.34820784495,77019.009337717,77049.40197146218,299.99999999999994
2022-12-30,76723.0804962651,76707.33681058498,76738.11421320928,299.99999999999994
2022-12-31,76404.97348857761,76389.0716985516,76420.13059997665,299.99999999999994
2023-01-01,76080.45899500082,76063.98495218555,76096.41455504952,299.99999999999994
2023-01-02,75749.73823946492,75733.39425544169,75765.60607520555,299.99999999999994
2023-01-03,75413.19067259658,75396.74894354206,75429.39739839546,299.99999999999994
2023-01-04,75070.94894409904,75054.0545110246,75087.45818320954,299.99999999999994
2023-01-05,74723.28587308666,74706.43474547908,74739.37307626683,299.99999999999994
2023-01-06,74370.53918335526,74353.79043854192,74386.99451990986,299.99999999999994
2023-01-07,74012.83360163217,73995.99445495669,74029.1413953167,299.9978791385576
2023-01-08,73650.56050482906,73633.91237404164,73667.34861033506,299.99999999999994
2023-01-09,73283.91277630201,73267.24991786983,73300.17919821887,299.99999999999994
2023-01-10,72913.24555304286,72897.00449541492,72929.2273769128,299.99999999999994
2023-01-11,72538.62549492787,72522.45261492053,72555.03673688283,299.99999999999994
2023-01-12,72160.36433670853,72144.38746630459,72176.26894393648,299.99999999999994
2023-01-13,71778.82340543909,71763.0592988049,71794.78197950263,299.99999999999994
2023-01-14,71394.02226881219,71378.59319765652,71409.77073618086,299.99735886304035
2023-01-15,71006.46147397024,70990.62640645987,71022.10969259754,299.99999999999994
2023-01-16,70616.1028221655,70600.12668594361,70631.87935619627,299.99999999999994
2023-01-17,70223.29471659548,70206.7458331066,70238.84789362008,299.99999999999994
2023-01-18,69828.24493271744,69812.24604729858,69844.18154118555,299.99999999999994
2023-01-19,69431.28329847711,69415.70250122994,69446.37646645302,299.99999999999994
2023-01-20,69032.57566272622,69017.53251671241,69047.79364570497,299.99999999999994
2023-01-21,68632.26830495293,68617.21634866766,68647.84934289234,299.99999999999994
2023-01-22,68230.59990600128,68215.32160304904,68245.57872262885,299.99999999999994
2023-01-23,67827.7688200211,67812.9347652796,67842.8491229693,299.99999999999994
2023-01-24,67424.08066318241,67408.87714230403,67439.29297230208,299.99999999999994
2023-01-25,67019.57659591068,67003.71011792068,67034.61589798566,299.99999999999994
2023-01-26,66614.677753106,66598.98372218438,66629.9552208402,299.99999999999994
2023-01-27,66209.41928177667,66193.9264007235,66224.27751046345,299.99999999999994
2023-01-28,65803.95532315192,65788.36578405312,65818.63077580024,299.99999999999994
2023-01-29,65398.46037478185,65383.39840707814,65413.02958358993,299.9973831173552
2023-01-30,64993.199508695936,64978.27664552864,65008.19370104534,299.98965177785067
2023-01-31,64588.46893674736,64573.706828900504,64603.25432744205,299.99999999999994
2023-02-01,64184.13306205797,64169.469942039614,64198.46620182491,299.99999999999994
2023-02-02,63780.46899647524,63765.65570297204,63795.08763984631,299.99745964600936
2023-02-03,63377.715291985296,63362.71827618718,63391.840908570404,299.99999999999994
2023-02-04,62975.9873030148,62961.23510451057,62989.92047723644,299.99999999999994
2023-02-05,62575.34531792817,62560.88682837947,62589.703261362956,299.9974562229866
2023-02-06,62176.06960742703,62162.18716523788,62190.12169638476,299.98991755560337
2023-02-07,61778.18701481863,61764.391742338616,61792.53925254876,299.97758585672636
2023-02-08,61382.059698519886,61368.14174704382,61395.356057535566,299.99999999999994
2023-02-09,60987.43634660248,60974.022839788304,61000.894524757656,299.99999999999994
2023-02-10,60594.674915342526,60581.186544028664,60607.722212076704,299.99999999999994
2023-02-11,60203.86637315286,60190.57005800996,60216.7030269345,299.99999999999994
2023-02-12,59815.03345849417,59801.70033601301,59827.741921486755,299.99999999999994
2023-02-13,59428.404260545525,59415.69850636058,59441.127424196624,299.99999999999994
2023-02-14,59044.06385432838,59031.23809454348,59056.726244416706,299.99999999999994
2023-02-15,58662.20098655231,58649.12279722145,58674.87260072043,299.99999999999994
2023-02-16,58282.67849490522,58270.1412697329,58295.2218445102,299.99999999999994
2023-02-17,57905.72219916125,57893.63120596085,57918.52996721747,299.99999999999994
2023-02-18,57531.46856905823,57518.90033311129,57543.95347503705,299.9979865780133
2023-02-19,57159.930041792344,57146.79952861582,57172.332939663174,299.99999999999994
2023-02-20,56791.2018009893,56778.65398555045,56803.67317309942,299.99999999999994
2023-02-21,56425.508267540994,56412.64809066789,56437.84126634494,299.99999999999994
2023-02-22,56062.68993643734,56050.70189801886,56074.40370544471,299.99999999999994
2023-02-23,55702.99109306179,55690.94650878468,55715.180749704305,299.99999999999994
2023-02-24,55346.39017984232,55334.71862800167,55358.609568891006,299.99999999999994
2023-02-25,54992.94863423984,54981.36267110861,55005.21620331905,299.99999999999994
2023-02-26,54642.79216989963,54631.2302658686,54654.45623093381,299.99999999999994
2023-02-27,54295.900854283034,54284.9562504012,54307.65227098411,299.99999999999994
2023-02-28,53952.33608641669,53941.39586809214,53964.70954045848,299.99999999999994
2023-03-01,53612.20119834986,53601.47854606487,53623.96985453843,299.99999999999994
2023-03-02,53275.53276342942,53265.113462555346,53287.178803357565,299.99999999999994
2023-03-03,52942.30499414612,52932.386107273305,52953.826512724074,299.99999999999994
2023-03-04,52612.60711811532,52602.723513310426,52624.21920716594,299.99999999999994
2023-03-05,52286.54633535114,52276.76971403224,52298.19989886125,299.99999999999994
2023-03-06,51964.08657258078,51954.06407428858,51975.45751549133,299.99999999999994
2023-03-07,51645.239695757235,51635.642970279856,51656.585444342956,299.99999999999994
2023-03-08,51330.10302526444,51320.17621146259,51341.18362174532,299.99768201518475
2023-03-09,51018.7158973505,51009.477697374714,51029.942273795976,299.99999999999994
2023-03-10,50710.94576621344,50700.87880222354,50721.628909856205,299.99999999999994
